FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
21,6.17701923355,-3.80939817995,2.995554200667,-1.63200080389995,20.1566783821694,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
21.25,6.20855386608887,-3.80187676501465,3.01215528942139,-1.61602600917964,20.1647513365854,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
21.5,6.23924648997188,-3.79450864555937,3.02848631386919,-1.60022379366245,20.1729206590836,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
21.75,6.26910713752949,-3.78729110051152,3.04455684037745,-1.58459318608901,20.1811845145627,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
22,6.2981457848,-3.7802214312,3.060376356592,-1.56913321519994,20.1895410632544,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
22.25,6.32637235152949,-3.77329696135527,3.07595427143745,-1.55384290973588,20.1979884607234,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
22.5,6.35379670117188,-3.76651503710937,3.09129991511719,-1.53872129843744,20.2065248578672,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
22.75,6.38042864088887,-3.7598730269959,3.10642253911339,-1.52376741004525,20.2151484009161,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
23,6.40627792155,-3.75336832195,3.121331316187,-1.50898027329993,20.2238572314334,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
23.25,6.43135423773262,-3.7469983353084,3.13603534037776,-1.49435891694212,20.2326494863152,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
23.5,6.45566722772188,-3.74076050280937,3.15054362700419,-1.47990236971243,20.2415232977906,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
23.75,6.47922647351074,-3.73465228259277,3.16486511266358,-1.46560966035149,20.2504767934214,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
24,6.5020415008,-3.7286711552,3.179008655232,-1.45147981759992,20.2595080961024,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
24.25,6.52412177899824,-3.72281462357402,3.19298303386433,-1.43751187019835,20.2686153240613,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
24.5,6.54547672122187,-3.71708021305937,3.20679694899419,-1.42370484688741,20.2777965908586,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
24.75,6.56611568429512,-3.71146547140215,3.22045902233401,-1.41005777640772,20.2870500053877,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
25,6.58604796875,-3.70596796875,3.233977796875,-1.3965696874999,20.296373671875,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
