FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
61.5,-0.664548,3.34279,-0.517437,-3.69062,29.0827,-3.58166145155554,1.50291678093053,135.985223905875,0.92324209775,0.32436317866925,-0.4566591225
62,-0.664549,3.34280,-0.517438,-3.69063,29.0828,-3.57926811518933,1.5720808692032,136.351540584,0.922084676,0.331090045736,-0.45855453
62.5,-0.664550,3.34281,-0.517439,-3.69064,29.0829,-3.57719674819946,1.63840440429687,136.714736328125,0.92087859375,0.33789103046875,-0.4604499375
63,-0.664551,3.34282,-0.517440,-3.69065,29.0830,-3.57544275211397,1.7018859910968,137.075072619,0.919623851,0.344766423014,-0.462345345
63.5,-0.664552,3.34283,-0.517441,-3.69066,29.0831,-3.57399943993848,1.76253027371323,137.432819373375,0.91832044775,0.35171651351825,-0.4642407525
64,-0.664553,3.34284,-0.517442,-3.69067,29.0832,-3.57285790423247,1.8203480772224,137.788254944,0.916968384,0.358741592128,-0.46613616
64.5,-0.664554,3.34285,-0.517443,-3.69068,29.0833,-3.57200688174935,1.87535654940759,138.141666119625,0.91556765975,0.36584194898975,-0.4680315675
65,-0.664555,3.34286,-0.517444,-3.69069,29.0834,-3.57143261464064,1.92757930250002,138.493348125,0.914118275,0.37301787425,-0.469926975
65.5,-0.664556,3.34287,-0.517445,-3.69070,29.0835,-3.57111870822478,1.97704655491993,138.843604620875,0.91262022975,0.38026965805525,-0.4718223825
66,-0.664557,3.34288,-0.517446,-3.69071,29.0836,-3.5710459853195,2.02379527301759,139.192747704,0.911073524,0.387597590552,-0.47371779
66.5,-0.664558,3.34289,-0.517447,-3.69072,29.0837,-3.57119233713889,2.0678693128143,139.541097907125,0.90947815775,0.39500196188675,-0.4756131975
67,-0.664559,3.34290,-0.517448,-3.69073,29.0838,-3.57153257075425,2.10931956174319,139.888984199,0.907834131,0.402483062206,-0.477508605
67.5,-0.664560,3.34291,-0.517449,-3.69074,29.0839,-3.57203825311941,2.14820408039064,140.236743984375,0.90614144375,0.41004118165625,-0.4794040125
68,-0.664561,3.34292,-0.517450,-3.69075,29.0840,-3.57267755166008,2.18458824423683,140.584723104,0.904400096,0.417676610384,-0.48129942
68.5,-0.664562,3.34293,-0.517451,-3.69076,29.0841,-3.57341507142722,2.21854488539697,140.933275834625,0.90261008775,0.42538963853575,-0.4831948275
69,-0.664563,3.34294,-0.517452,-3.69077,29.0842,-3.57421168881506,2.25015443436239,141.282764889,0.900771419,0.433180556258,-0.485090235
69.5,-0.664564,3.34295,-0.517453,-3.69078,29.0843,-3.57502438184263,2.27950506174131,141.633561415875,0.89888408975,0.44104965369725,-0.4869856425
70,-0.664565,3.34296,-0.517454,-3.69079,29.0844,-3.57580605700001,2.30669281999999,141.986045,0.8969481,0.448997221,-0.48888105
70.5,-0.664566,3.34297,-0.517455,-3.69080,29.0845,-3.57650537265855,2.33182178520369,142.340603662125,0.89496344975,0.45702354831275,-0.4907764575
71,-0.664567,3.34298,-0.517456,-3.69081,29.0846,-3.5770665590452,2.35500419875763,142.697633859,0.892930139,0.465128925782,-0.492671865
71.5,-0.664568,3.34299,-0.517457,-3.69082,29.0847,-3.57742923478097,2.37636060914803,143.057540483375,0.89084816775,0.47331364355425,-0.4945672725
72,-0.664569,3.34300,-0.517458,-3.69083,29.0848,-3.5775282199839,2.39602001368321,143.420736864,0.888717536,0.481577991776,-0.49646268
72.5,-0.664570,3.34301,-0.517459,-3.69084,29.0849,-3.5772933459358,2.41412000023439,143.787644765625,0.88653824375,0.48992226059375,-0.4983580875
73,-0.664571,3.34302,-0.517460,-3.69085,29.0850,-3.57664926131339,2.43080688897681,144.158694389,0.884310291,0.498346740154,-0.500253495
73.5,-0.664572,3.34303,-0.517461,-3.69086,29.0851,-3.57551523498348,2.44623587413072,144.534324370875,0.88203367775,0.50685172060325,-0.5021489025
74,-0.664573,3.34304,-0.517462,-3.69087,29.0852,-3.57380495536244,2.46057116570241,144.914981784,0.879708404,0.515437492088,-0.50404431
74.5,-0.664574,3.34305,-0.517463,-3.69088,29.0853,-3.57142632633965,2.47398613122511,145.301122137125,0.87733446975,0.52410434475475,-0.5059397175
75,-0.664575,3.34306,-0.517464,-3.69089,29.0854,-3.56828125976568,2.48666343749998,145.693209375,0.874911875,0.53285256875,-0.507835125
