FE Rotation (°);IE Rotation (°);VV Rotation (°);AP Translation (mm);ML Translation (mm);SI Translation (mm);Fx (N);Fy (N);Fz (N);Mx (Nm);My (Nm);Mz (Nm)
31.75;6,889536588;5.06481302458223;3,573876498;-0.00529567618881988;29.6848128477303;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
32;6,893229341;5.0679234048;3,586531753;0.00413526001276021;29.6953149364224;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
32.25;6,896460643;5.07097726705098;3,599257212;0.0134353811643302;29.7058302694388;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
32.5;6,899238107;5.07397636914063;3,612059056;0.0226056585252701;29.7163568109922;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
32.75;6,901569288;5.07692244647285;3,624943388;0.0316470633549701;29.7268925206282;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
33;6,903461686;5.07981721205;3,637916233;0.0405605669127902;29.7374353532254;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
33.25;6,904922742;5.08266235647285;3,650983535;0.0493471404581101;29.7479832589951;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
33.5;6,905959843;5.08545954794063;3,66415116;0.0580077552503102;29.7585341834816;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
33.75;6,906580321;5.08821043225098;3,677424897;0.06654338254875;29.769086067562;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
34;6,906791449;5.0909166328;3,690810455;0.0749549936128302;29.7796368474464;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
34.25;6,906600444;5.09357975058223;3,704313464;0.0832435597019001;29.7901844546777;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
34.5;6,906014468;5.09620136419063;3,717939475;0.0914100520753451;29.8007268161316;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
34.75;6,905040627;5.0987830298166;3,731693961;0.0994554419925431;29.8112618540168;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
35;6,903685969;5.10132628125;3,745582317;0.107380700712866;29.821787485875;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
35.25;6,901957486;5.1038326298791;3,759609858;0.115186799495689;29.8323016245805;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
35.5;6,899862115;5.10630356469063;3,77378182;0.122874709600388;29.8428021783406;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
35.75;6,897406736;5.10874055226973;3,788103362;0.130445402286336;29.8532870506955;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
36;6,894598173;5.1111450368;3,802579562;0.13789984881291;29.8637541405184;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
36.25;6,891443192;5.11351844006348;3,817215422;0.145239020439483;29.8742013420151;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
36.5;6,887948506;5.11586216144063;3,832015863;0.152463888425433;29.8846265447246;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
36.75;6,884120768;5.11817757791035;3,846985728;0.159575424030132;29.8950276335185;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
37;6,879966578;5.12046604405;3,862129782;0.166574598512957;29.9054024886014;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
37.25;6,875492477;5.12272889203535;3,877452711;0.173462383133282;29.9157489855108;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
37.5;6,870704951;5.12496743164063;3,89295912;0.180239749150482;29.9260649951172;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
37.75;6,865610431;5.12718295023848;3,908653539;0.186907667823932;29.9363483836237;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
38;6,860215289;5.1293767128;3,924540417;0.193467110413008;29.9465970125664;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
38.25;6,854525842;5.13154996189473;3,940624124;0.199919048177084;29.9568087388144;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
38.5;6,848548352;5.13370391769063;3,956908953;0.206264452375536;29.9669814145696;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
38.75;6,842289022;5.1358397779541;3,973399118;0.212504294267738;29.9771128873667;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
39;6,835754002;5.13795871805;3,990098751;0.218639545113064;29.9872010000734;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
39.25;6,828949381;5.1400618909416;4,007011911;0.224671176170892;29.9972435908902;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
39.5;6,821881198;5.14215042719063;4,024142573;0.230600158700593;30.0072384933506;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
39.75;6,81455543;5.14422543495723;4,041494636;0.236427463961546;30.0171835363208;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
40;6,806978;5.146288;4,05907192;0.242154063213124;30.027076544;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
40.25;6,799154776;5.14833918567598;4,076878166;0.247780927714702;30.0369153359203;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
40.5;6,791091567;5.15038003294063;4,094917036;0.253309028725656;30.0466977269466;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
40.75;6,782794129;5.15241156034785;4,113192113;0.25873933750536;30.0564215272767;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
41;6,774268158;5.15443476405;4,131706904;0.264072825313188;30.0660845424414;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
41.25;6,765519296;5.15645061779785;4,150464832;0.269310463408519;30.0756845733042;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
41.5;6,756553128;5.15846007294063;4,169469247;0.274453223050723;30.0852194160616;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
41.75;6,747375185;5.16046405842598;4,188723417;0.279502075499178;30.0946868622429;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
42;6,737990937;5.1624634808;4,208230531;0.284457992013259;30.1040846987104;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
42.25;6,728405801;5.16445922420723;4,227993701;0.289321943852339;30.1134107076592;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
42.5;6,718625139;5.16645215039063;4,248015959;0.294094902275796;30.1226626666172;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
42.75;6,708654252;5.1684430986916;4,268300259;0.298777838543002;30.1318383484453;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
43;6,69849839;5.17043288605;4,288849477;0.303371723913334;30.1409355213374;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
43.25;6,688162742;5.1724223070041;4,309666408;0.307877529646165;30.14995194882;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
43.5;6,677652444;5.17441213369063;4,33075377;0.312296227000873;30.1588853897526;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
43.75;6,666972575;5.17640311584473;4,352114203;0.31662878723683;30.1677335983276;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
44;6,656128157;5.1783959808;4,373750265;0.320876181613414;30.1764943240704;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
44.25;6,645124155;5.18039143348848;4,39566444;0.325039381389997;30.185165311839;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
44.5;6,633965481;5.18239015644063;4,417859129;0.329119357825957;30.1937443018246;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
44.75;6,622656986;5.18439280978535;4,440336656;0.333117082180665;30.202229029551;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
45;6,611203469;5.18640003125;4,463099267;0.3370335257135;30.210617225875;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
45.25;6,59960967;5.18841243616035;4,486149128;0.340869659683835;30.2189066169863;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
45.5;6,587880273;5.19043061744063;4,509488328;0.344626455351046;30.2270949244076;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
45.75;6,576019907;5.19245514561348;4,533118874;0.348304883974506;30.2351798649942;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
46;6,564033145;5.1944865688;4,557042699;0.351905916813592;30.2431591509344;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
46.25;6,551924501;5.19652541271973;4,581261653;0.355430525127679;30.2510304897495;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
46.5;6,539698435;5.19857218069063;4,605777509;0.35887968017614;30.2587915842936;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
46.75;6,52735935;5.2006273536291;4,630591962;0.362254353218352;30.2664401327536;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
47;6,514911594;5.20269139005;4,655706627;0.36555551551369;30.2739738286494;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
47.25;6,502359455;5.2047647260666;4,681123041;0.368784138321528;30.2813903608337;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
47.5;6,48970717;5.20684777539063;4,706842662;0.371941192901241;30.2886874134922;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
47.75;6,476958915;5.20894092933223;4,732866869;0.375027650512206;30.2958626661433;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
48;6,464118813;5.2110445568;4,759196964;0.378044482413796;30.3029137936384;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
48.25;6,451190928;5.21315900430098;4,785834167;0.380992659865384;30.3098384661618;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
48.5;6,43817927;5.21528459594063;4,812779622;0.38387315412635;30.3166343492306;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
48.75;6,425087792;5.21742163342285;4,840034394;0.386686936456065;30.3232991036948;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
49;6,41192039;5.21957039605;4,867599469;0.389434978113906;30.3298303857374;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
49.25;6,398680903;5.22173114072285;4,895475753;0.392118250359247;30.3362258468741;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
49.5;6,385373117;5.22390410194063;4,923664074;0.394737724451465;30.3424831339536;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
49.75;6,372000759;5.22608949180098;4,952165183;0.397294371649931;30.3485998891574;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
50;6,3585675;5.2282875;4,98097975;0.399789163214024;30.35457375;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
50.25;6,345076955;5.23049829383223;5,010108367;0.402223070403117;30.3604023493287;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
50.5;6,331532682;5.23272201819063;5,039551548;0.404597064476586;30.3660833153236;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
50.75;6,317938185;5.23495879556661;5,069309728;0.406912116693805;30.3716142714978;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
51;6,30429691;5.23720872605;5,099383262;0.40916919831415;30.3769928366974;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
51.25;6,290612245;5.2394718873291;5,129772427;0.411369280596995;30.3822166251011;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
51.5;6,276887525;5.24174833469063;5,160477423;0.413513334801716;30.3872832462206;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
51.75;6,263126027;5.24403810101973;5,191498369;0.415602332187687;30.3921903049005;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
52;6,249330973;5.2463411968;5,222835306;0.417637244014283;30.3969354013184;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
52.25;6,235505526;5.24865761011348;5,254488197;0.419619041540881;30.4015161309845;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
52.5;6,221652795;5.25098730664063;5,286456924;0.421548696026852;30.4059300847422;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
52.75;6,207775832;5.25333022966035;5,318741294;0.423427178731576;30.4101748487675;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
53;6,193877634;5.25568630005;5,351341033;0.425255460914424;30.4142480045694;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
53.25;6,179961138;5.25805541628535;5,384255787;0.427034513834774;30.4181471289898;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
53.5;6,16602923;5.26043745444063;5,417485125;0.428765308751998;30.4218697942036;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
53.75;6,152084735;5.26283226818848;5,451028539;0.430448816925474;30.4254135677183;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
54;6,138130425;5.2652396888;5,484885438;0.432086009614573;30.4287760123744;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
54.25;6,124169013;5.26765952514473;5,519055156;0.433677858078675;30.4319546863454;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
54.5;6,110203158;5.27009156369063;5,553536947;0.435225333577152;30.4349471431376;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
54.75;6,096235461;5.27253556850411;5,588329985;0.436729407369379;30.4377509315901;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
55;6,082268469;5.27499128125;5,623433367;0.438191050714732;30.440363595875;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
55.25;6,068304669;5.27745842119161;5,658846111;0.439611234872584;30.4427826754972;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
55.5;6,054346496;5.27993668519063;5,694567156;0.440990931102314;30.4450057052946;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
55.75;6,040396325;5.28242574770723;5,730595362;0.442331110663293;30.4470302154378;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
56;6,026456477;5.2849252608;5,76692951;0.443632744814899;30.4488537314304;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
56.25;6,012529216;5.28743485412598;5,803568304;0.444896804816504;30.4504737741089;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
56.5;5,998616749;5.28995413494063;5,840510368;0.446124261927486;30.4518878596426;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
56.75;5,984721229;5.29248268809786;5,877754247;0.447316087407217;30.4530934995337;-1.79294;-3.810735;68.4795;0.69452;-0.0300142;-0.223524
