FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
46.5,0.769326743109904,0.4338769932,1.79324861933,0,0,-3.77165514051418,-1.67825852302073,122.592745852125,0.93533761775,0.15558275471675,-0.3997968975
47,0.745196906944425,0.437996874721875,1.84317773722781,0,0,-3.76338121325811,-1.5486810820168,123.132436539,0.935640011,0.160221009926,-0.401692305
47.5,0.720492411338686,0.442153925175001,1.894313772153,0,0,-3.75510979566236,-1.41979713648437,123.665084609375,0.93589374375,0.16492467840625,-0.4035877125
48,0.695242394921717,0.446351364571877,1.94666807387281,0,0,-3.74685464196916,-1.2917233487232,124.190698464,0.936098816,0.169694050304,-0.40548312
48.5,0.66947567560959,0.4505920545,2.000250732615,0,0,-3.73862977795834,-1.16457459403802,124.709294939625,0.93625522775,0.17452941576575,-0.4073785275
49,0.643220779603805,0.454878498121877,2.05507057906782,0,0,-3.7304494720982,-1.0384638189976,125.220899309,0.936362979,0.179431064938,-0.409273935
49.5,0.616505970389579,0.459212840175001,2.11113518438,0,0,-3.72232820326058,-0.91350189969367,125.725545280875,0.93642206975,0.18439928796725,-0.4111693425
50,0.589359277734193,0.463596866971876,2.16845086016082,0,0,-3.714280625,-0.789797499999991,126.223275,0.9364325,0.189434375,-0.41306475
50.5,0.561808526685379,0.468032006400001,2.22702265848,0,0,-3.70632152639709,-0.667456929831318,126.714139047125,0.93639426975,0.19453661618275,-0.4149601575
51,0.533881366569585,0.472519327921876,2.28685437186781,0,0,-3.698465789466,-0.546584003402388,127.198196439,0.936307379,0.199706301662,-0.416855565
51.5,0.505605299990361,0.477059542575001,2.347948533315,0,0,-3.69072834312633,-0.427279897486974,127.675514628375,0.93617182775,0.20494372158425,-0.4187509725
52,0.477007711826683,0.481653002971877,2.41030641627281,0,0,-3.68312411373876,-0.309643009676802,128.146169504,0.935987616,0.210249166096,-0.42064638
52.5,0.448115898231265,0.4862997033,2.473928034653,0,0,-3.67566797220533,-0.19376881664062,128.610245390625,0.93575474375,0.21562292534375,-0.4225417875
53,0.418957095628961,0.490999279321876,2.53881214282782,0,0,-3.66837467763352,-0.0797497323831955,129.067835049,0.935473211,0.221065289474,-0.424437195
53.5,0.389558509715048,0.495751008375001,2.60495623563001,0,0,-3.66125881756464,0.0323250334957201,129.519039675875,0.93514301775,0.22657654863325,-0.4263326025
54,0.359947344453559,0.500553809371876,2.67235654835282,0,0,-3.65433474476655,0.142369617542402,129.963968904,0.934764164,0.232156992968,-0.42822801
54.5,0.330150831075652,0.505406242800001,2.74100805675,0,0,-3.64761651059018,0.250301644190076,130.402740802125,0.93433664975,0.23780691262475,-0.4301234175
55,0.300196257077946,0.510306510721875,2.81090447703582,0,0,-3.64111779489064,0.356042367499997,130.835481875,0.933860475,0.24352659775,-0.432018825
55.5,0.270110995220833,0.515252456775,2.882038265885,0,0,-3.63485183251216,0.459516812902432,131.262327063375,0.93333563975,0.24931633849025,-0.4339142325
56,0.23992253252683,0.520241566171876,2.95440062043281,0,0,-3.62883133633743,0.5606539189376,131.683419744,0.932762144,0.255176424992,-0.43580964
56.5,0.209658499278934,0.525270965700003,3.02798147827501,0,0,-3.62306841690094,0.65938667899677,132.098911729625,0.93213998775,0.26110714740175,-0.4377050475
